mic1,mic2,mic3,mic4,mic5,angle
224.2,217.64,236.83,188.23,275.43,32
296.06,284.75,287.11,237.36,330.69,31
284.32,277.7,282.04,232.17,319.36,31
202.17,198.24,217.71,184.99,251.3,31
129.89,129.04,154.26,135.03,173.22,31
87.63,86.47,105.61,92.7,113.83,31
63.66,63.05,74.72,63.92,78.53,31
50.2,52.03,59.79,49.61,58.67,31
44.13,49.15,52,43.11,49.75,31
40.96,53.38,48.65,38.03,45.09,31
39.78,52.96,45.47,34.19,41.94,31
149.14,141.91,150.19,107.97,131.37,30
374.74,355.19,364.06,261.46,340.61,31
452.08,444.27,459.65,331.04,460.09,31
346.86,347.56,375.43,271.74,394.3,30
242.46,243.54,261.19,198.23,285.15,30
284.79,291.33,291.94,230.16,311.37,31
436.21,430.07,403.13,313.99,427.86,30
509.02,489.8,467.14,365.87,485.06,31
482.72,455.23,453.92,359.72,473.8,30
374.8,343.48,348.06,271.88,374.45,31
240.54,220.61,228.26,171.77,239.17,31
153.03,137.61,145.66,107.34,148.24,31
100.18,90.22,97.53,71.56,95.3,30
70.45,65.25,71.94,52.88,67.42,30
54.7,52.94,57.39,43.85,53.83,31
46.95,46.51,47.88,39.38,46.74,30
43.15,42.44,43.16,37.05,42.32,30
85.63,85.74,89.94,70.97,93.09,31
222.55,227.39,214.04,169,256.8,31
376,377.09,367.73,305.02,463.92,31
431.46,423.66,427.86,364.54,541.89,30
350.44,347.33,342.11,286.83,422.65,31
222.81,225.01,222.05,181.25,259.3,30
143.06,142.29,141.94,113.95,160.43,31
109.32,107.49,108.74,81.94,118.39,31
214.83,197.38,220.27,176.4,243.47,31
416.44,371.71,437.44,368.41,504.3,30
528.59,515.04,586.16,476.98,700.66,30
568.71,578.85,626.25,499.94,749.11,31
580.8,562.43,603.18,491.84,710.33,30
494.6,471.14,516.55,418.05,612.4,31
362.83,350.59,396.76,315.95,475.71,30
264.18,257.79,293.12,232.78,353.93,30
177.56,173.98,193.62,154.95,235.87,30
115.85,113.75,124.95,98.32,147.48,30
88.19,85.9,90.55,70.44,101.11,31
125.39,134,140.73,116.6,182.1,30
201.46,229.62,261.82,215.52,360.63,30
281.09,316.82,391.71,312.09,459.3,31
342.01,358.26,455.2,341.21,442.9,31
336.03,343.79,414.23,299.75,371.95,30
283.42,297.04,338.82,250.63,297.39,31
228.71,238.93,272.21,198.21,242.46,30
169.8,180.63,204.45,147.43,189.17,31
112.76,120.8,133.72,99.41,127.89,30
147.06,138.59,162.54,134.6,164.04,30
225.2,205,244.76,218.22,276.62,31
286.54,273.61,308.7,263.77,341.82,30
331.47,335,366.22,284.2,365.81,31
327.18,338.82,374.96,285.3,376.42,31
280.48,289.42,338.4,255.75,349.45,32
204.71,207.7,252.39,186.31,260.3,32
137.19,133.5,160.17,118.75,164.77,33
124.43,136.13,126.86,102.13,139.54,33
115.62,137.26,107.08,91.07,123.98,34
101.7,121.36,91.51,77.17,96.26,35
100.89,130.75,88.87,87.13,99.96,36
90.18,116.76,78.89,82.77,93.29,37
91.77,100.86,72.01,78.1,82.15,37
109.33,108.82,74.87,81.88,89.97,38
105.11,102.69,72.54,69.74,82.33,38
79.72,83,61.05,59.35,63.05,38
72.2,84.67,65.09,61.09,61.59,38
113.46,126.9,127.44,105.99,132.07,38
182.09,195.08,222.37,179.15,222.4,38
196.15,212.73,258.77,200.59,233.92,38
156.63,175.09,221.11,165.65,192.36,38
137.68,150.42,184.96,136.65,175.46,38
128.99,140.18,166.33,128.93,177.39,38
148.6,159.94,180.76,138.29,191.79,38
276.45,299.34,352.04,254.33,299.7,39
400.78,455.76,566.93,435.14,486.79,39
431.25,497.95,596.13,473.56,592.31,38
352,395.9,456.46,354,489.85,38
264.27,290.52,347.95,257.66,353.66,40
247.88,276.41,326.22,232.48,306.49,38
224.03,251.35,292.88,207.39,268.24,38
165.93,184.25,215.72,156.28,201.19,38
111.7,120.54,143.42,106.66,135.84,38
161.57,179.33,198.92,139.58,186.6,38
281.3,337.91,347.41,242.81,322.1,38
346.9,427.6,435.19,304.1,383.25,38
361.53,444.76,482.43,331.3,413.25,38
358.41,421.93,468.6,350.52,435.12,38
324.51,352.4,392.29,317.52,381.76,38
242.27,253,293.66,230.26,278.84,38
153.93,157.85,184.57,142.64,179.23,38
102.8,104.14,119.75,91.41,116.01,39
76.36,75.38,83.77,64.44,83.73,38
61.13,59.66,65.95,50.6,65.69,38
146.89,144.45,143.43,110.32,137.56,38
301.61,286.71,298.85,255.99,339.05,38
360.84,335.62,390.24,362.14,512.34,38
330.56,319.54,393.23,340.32,472.97,38
370.93,358.25,452.17,376.74,492.83,38
539.74,511.13,598.15,499.02,683.2,38
619.47,616.97,694.42,525.07,749.32,38
538.44,553.87,640.91,463.12,650.68,38
431.61,437.75,508.51,367.44,499.51,38
363.43,366.39,418.62,297.9,390.97,39
322.34,320.07,364.3,265.44,341.02,38
323.61,315.97,354.35,279.81,370.65,38
346.75,331.52,363.27,323.41,451.62,39
322.96,321.71,376.29,332.54,466.38,38
249.59,259.93,320.21,264.39,361.02,38
166.12,167.93,205.12,167.15,228.57,38
117.53,115.85,142.43,111.14,149.41,38
134.01,121.42,143.18,113.22,160.21,38
205.01,186.72,213.38,174.31,258.84,38
324.77,284.63,322.21,235.12,350.95,38
367.67,324.25,378.53,259.21,360.3,38
298.02,283.49,345.52,244.77,316.41,39
220.32,217.04,270.21,187.03,244.74,38
211.08,204.11,244.05,169.8,219.76,38
264.83,267.41,315.03,218.19,269.6,38
280.45,294.47,352.31,248.7,316.41,38
253.22,264.36,307.7,226.61,298.28,38
215.11,228.09,262.66,182.57,232.89,38
205.73,205.58,234.85,169.39,210.95,38
221.88,217.49,236.84,189.04,234.88,38
236.28,238.53,262.25,211.97,270.08,38
261.49,258.6,300.86,238.52,310.44,38
276.55,264.77,310.01,245.44,319.08,38
236.13,223.52,255.02,203.4,266.92,38
167.22,159.44,179.47,141.77,189.27,37
110.22,105.2,119.48,93.35,125.07,39
77.12,75.46,85.3,65.21,87.03,38
62,62.57,71.77,50.77,69.56,38
54.35,57.04,63.75,41.56,58.78,39
48.45,51.52,54.07,36.51,49.8,38
45.84,46.73,48.78,34.35,45.11,38
46.16,45.19,50.32,32.51,43.63,38
44.17,45.1,49.21,31.31,41.17,38
41.46,44.81,45.28,30.92,40.61,38
43.63,47.29,47.3,31.92,43.91,38
45.72,47.15,50.5,33.63,45.62,38
45.38,45.17,51.22,32.85,47.24,38
44.72,45.57,49.68,31.97,46.65,38
45.33,44.58,49.35,34.37,44.66,39
44.93,42.39,47.75,35.15,44.11,39
47.12,44.59,48.83,36.99,48.36,38
62.12,61.28,68.03,47.99,60.38,38
78.8,82.42,93.6,66.4,76.69,38
90.85,94.17,106.7,78.16,91.18,38
108.37,108.43,121.66,86.93,107.59,38
174.41,163.69,186.13,136.93,191.22,38
304.26,250.14,286.23,241.91,366.1,39
425.58,332.31,366.68,351.92,530.29,38
427.93,332.4,342.21,346.94,526.32,38
324.93,257.14,253.18,253.02,391.58,38
257.55,219.78,223.21,210.22,318.15,38
233.86,215.82,225.5,198.88,291.07,38
207.87,202.04,220,179.09,261.15,38
294.71,272.07,305.11,256.5,373.91,38
459.08,389.41,431.52,382.72,556.12,38
568.29,503.96,540.04,442.86,627.3,38
605.68,601.52,650.23,468.03,628.11,38
487.02,507.32,564.06,390.32,515.94,38
344.3,359.67,391.67,287.61,382.1,38
333.87,336.16,365.77,287.32,381.09,38
332.26,323.65,357.99,283.82,372.44,38
271.89,262.38,294.17,232.51,307.92,38
197.84,190.72,220.7,171.07,236.72,38
252.18,233.88,256.94,198.05,281.8,38
434.02,410.84,440.33,335.96,455.21,38
557.6,526.86,533.4,390.72,543.32,38
553.97,527.17,530.1,381.29,558.71,39
542.75,559.6,610.38,431.83,599.01,39
480.95,511.02,560.71,397.01,535.89,38
342.56,359.69,382.27,281.78,392.99,38
280.62,300.07,317.84,229.53,329.4,38
264.3,275.42,290.42,201.31,301.48,38
239.78,239.6,250.54,172.47,262.52,38
203.07,202.02,213.94,144.04,213.03,38
178.17,183.6,194.37,128.48,186.96,39
242.88,228.26,258.5,194.71,327.3,39
391.39,323.04,386.16,312.23,568.85,38
516.23,476.5,571.11,445.03,715.7,39
495.56,519.53,605.24,478.25,719.91,39
476.65,507.32,550.62,430.32,634.85,39
573.39,578.65,598.61,451.2,595.72,39
554.8,542,545.01,416.44,538.48,39
417.68,410.52,414.24,310.09,408.44,40
371.21,363.42,376.12,270.36,388.39,39
434.46,435.41,475.27,322.78,467.09,40
459.58,487.57,555.94,379.54,506.49,40
420.58,461,526.57,358.96,465.38,41
404.04,435.18,476.33,318.1,413.32,40
386.81,412.62,427.88,282.91,376.11,40
307.06,324.59,331.84,213.87,291.67,40
209.49,218.17,225.54,145.08,206.25,40
138.5,142.78,150.69,97.23,142.3,40
93.32,95.08,106.38,67.24,99.13,40
68.54,69.22,81.57,50.87,73.01,40
56.33,55.25,66,40.89,57.94,41
50.67,48.68,57.63,36.88,50.8,41
47.96,46.68,52.55,35.26,45.64,40
67.34,66.44,73.56,52.59,67.8,40
126.94,123.84,140.23,97.97,133.88,40
154.46,150.21,171.91,121.17,175.05,40
121.25,119.27,135.14,100.29,149.45,41
199.54,214.53,249.34,172.59,256.33,40
364.71,422.73,492.78,340.84,474.19,41
485.33,559.12,635.12,452.8,560.4,40
463.18,506.95,570.28,408.43,482.99,40
364.12,386.49,436.75,309.49,395.5,40
355.94,363.07,403.16,292.05,397.41,40
346.64,342.95,369.62,261.9,362.79,40
260.04,259.78,273.7,184.97,257.47,40
160.33,164.03,172,116.85,163.29,40
189.58,187.92,201.88,158.04,227.94,40
287.79,284.54,322.42,250.3,359.45,40
311.56,294.08,344.45,250.63,354.93,41
249.61,220.17,262.72,186.98,264.12,40
287.81,294.2,342.94,248.43,313.31,40
452.37,460.01,531.34,378.03,510.62,40
490.2,464.31,560.34,395.95,558.85,40
366.27,349.65,434.44,311.58,409.99,41
307.34,301.53,356.29,269.95,366.49,40
340.88,336.66,376.47,311.81,457.1,40
302.45,311,342.78,282.5,420.71,40
221.43,233.55,258.5,199.31,293.91,40
171.98,178.06,195.63,143.94,216.74,41
170.79,181.38,199.39,140.86,203.24,41
229.46,239.77,258.25,198.78,261.69,41
280.88,289.12,319.09,262,331.64,42
283.57,299.11,337.93,271.08,343.53,42
309.11,342.56,366.65,270.33,362.16,42
342.53,371.46,370.4,254.15,360.65,43
285.62,291.87,285.58,192.64,279.78,43
237.27,246.75,255.66,172.49,252.39,43
332.29,354.45,391.85,275.53,394.92,43
474.15,478.3,535.59,386.2,580.23,43
539.82,532.9,580.49,411.68,616.22,43
492.57,495.18,534.6,382.67,537.46,42
417.47,407.12,448.49,344.82,488.71,43
351.98,342.52,387.77,326.98,482.63,43
269.04,269.12,311.38,274.39,402.73,43
190.61,192.09,217.49,186.23,265.16,43
130.55,129.41,141.24,117.03,172.09,43
90.61,92.16,97.38,80.44,119.45,43
71.19,77.5,80.94,64.45,92.46,43
64.65,66.98,77.14,53.96,74.07,43
58.84,58.15,71.58,45.37,61.85,43
57.72,55.92,68.43,44,60.96,43
274.2,251.03,269.75,228.07,273.5,44
610.22,557.73,563.67,474.03,590.97,43
623.98,571.24,599.69,482.86,644.29,43
418.4,381.79,439.91,349.53,474.42,43
261.63,237.98,272.37,220.43,292.06,43
169.29,156.47,173.46,141.09,187.32,43
272.9,279.12,300.66,219.46,326.78,43
496.95,537.96,582.19,399.73,606.34,43
591.16,660.62,730.08,487.11,742.2,43
525.34,584.54,656.41,437.34,671.34,43
383.9,419.81,468.32,314.78,471.33,43
256.05,280.05,310.15,241.97,307.66,44
187.18,204.49,228.56,211.15,226.78,43
195.7,213.58,243.11,206.06,246.97,43
248.91,258,287.05,235.91,318.22,43
256.37,254.89,278.66,235,338.44,43
192.36,188.49,210.21,178.82,261.25,43
131.71,127.53,144.37,117.95,167.66,43
188.26,176.76,190.57,151.68,201.77,43
356.2,353.54,389.67,307.7,404.12,43
415.87,449.14,520.35,411.83,536.26,43
323.18,368.75,430.06,338.04,438.84,43
246.59,281.61,318.15,243.6,329.43,43
248.7,269.13,301.35,229.45,315.84,43
245.74,253.29,290.66,221.1,303.01,44
207.85,210.6,246.84,187.11,258.06,44
155.57,155.33,181.89,135.42,187.03,44
104.38,104.49,124.09,91.23,126.3,44
74.32,75.33,89.15,65.78,90.77,44
58.63,61.55,71.15,50.59,67.45,44
50.68,55.79,61.75,42.42,54.81,44
62.78,64.97,60.44,54.89,71.87,45
70.3,68.09,58.08,62.59,81.5,45
165.54,158.17,146.73,119.44,172.58,45
374.22,375.63,419.15,320.28,396.54,45
480.97,492.95,662.44,496.33,554.78,45
425.52,439.18,624.93,459.6,518.31,45
419.54,431.69,535.8,391.66,467,46
498.41,501.88,570.56,423.14,532.74,45
501.32,506.48,564.08,413.75,535.97,45
532.48,564.34,599.42,432.28,531.68,45
675.93,714.54,724.96,547.85,660.45,45
746.96,763.77,757.49,589.52,769.72,45
616.93,623.79,644.42,488.63,681.64,45
398.71,403,447.24,324.81,459.97,45
315.18,323.16,357.48,248.64,340.22,45
346.89,367.07,402.43,271.76,353.26,45
334.75,357.47,401.75,280.48,373.93,45
309.29,316.37,361.71,273.08,379.94,45
320.63,307.11,353.96,291.21,409.61,45
314.35,291.52,337.96,292.54,421.51,45
271.87,258.04,293.28,246.15,359.11,45
213.36,208.3,231.95,182.97,263.44,45
197.89,194.29,203.76,162.66,226.65,45
308.63,343.08,339.66,261.55,332.96,45
396.54,447.27,436.4,330.85,404.7,45
328.15,343.87,340.59,262.31,316.63,45
267.6,287.99,300.38,217.94,278.08,46
309.15,350.39,397.02,272.47,348.8,45
338.72,366.94,423.54,294.48,374.48,45
284.59,291.9,328.38,235.92,325.48,45
204.7,207.32,236.88,170.7,248.04,45
141.73,141.43,164.5,115.38,166.5,45
96.2,91.74,108.56,76.23,111.28,45
69.81,64.61,77.93,55.8,78.39,45
147.83,146.55,159.48,122.12,159.25,45
324.82,330.12,354.08,280.55,340.81,45
475.27,459.87,465.92,365.39,454.69,44
432.59,405.19,396.63,310.7,404.88,45
269.03,256.17,264.37,208.77,269.39,45
172.68,165.25,174.79,133.1,174.3,44
113.78,110.62,119.19,88.59,116.3,44
80.42,80.68,87.78,62.49,83.65,44
62.29,63.38,67.09,47.19,64.45,44
52.59,52.92,56.05,39.21,52.76,44
46.57,47.46,50.53,35.76,46.18,44
42.71,43.89,45.97,32.53,40.6,44
186.04,200.29,210.93,144.39,181.83,44
426.75,453.31,496.88,355.05,450.37,45
463.69,480.42,539.25,402.84,531.24,44
326.86,334.63,379.2,285.78,390.56,44
207.64,211.93,248.82,178.79,242.08,44
220.96,219.14,254.16,186.54,253.28,44
388.32,395.02,427.4,333.06,428.37,43
566.26,585.3,623.72,496.07,602.23,43
563.51,585.63,650.15,538.59,661.17,44
464.06,479.43,558.28,474.48,607.06,43
421.48,417.55,490.25,400.38,508.3,43
367.46,357.76,414.11,323.94,405.36,44
470.99,451.82,482.91,392.34,505.59,43
657.94,646.74,660.81,552.82,732.41,43
661.79,652.6,664.73,533.78,733.65,43
529.45,524.42,564.69,410.29,575.32,43
421.18,446.52,513.68,340.59,464.48,43
406.75,433.6,512.4,342.46,453.5,43
374.12,397.22,477.78,335.78,442.74,43
331.03,359.82,424.34,293.57,408.92,43
345.36,374.73,431.35,282.06,421.39,43
344.71,369.12,424.25,274.86,418.57,43
336.48,358.54,414.33,284.73,415.43,43
398.65,432.15,497.6,339.84,474.27,43
494.92,535.11,612.3,391.08,561.88,43
535.12,561.12,631.28,414.23,607.12,42
491.07,504.4,556.32,386.63,571.44,42
388.72,386.59,413.69,298.59,443.33,42
306.38,298.58,319.65,232.09,331.54,43
275.6,277.5,311.93,222.01,302.35,42
326.95,331.77,382.48,291.09,380.6,42
486.42,472.44,543.86,423.72,567.49,42
587.82,571.44,632.61,502.75,700.41,42
592.69,585.1,643.8,527.73,735.12,42
536.66,530.07,594.17,502.04,692.75,42
467.97,452.58,509.7,444.65,611.35,42
401.05,381.54,441,375.49,505.52,42
353.45,352.83,412.79,328.64,436.42,42
354.19,367.26,428.19,332.88,440.76,42
352.19,354.7,415.43,329.35,441.83,41
312.65,301.06,339.2,273.96,391.95,42
227.48,221.66,240.61,191.74,293.72,41
147.4,145.33,162.39,124.21,188.91,42
97.25,96.4,109.85,81.56,119.15,41
68.92,68.48,80.52,58.82,82.02,41
73.02,70.4,85.05,60.82,85.84,41
97.87,96.51,116.58,78.12,109.58,40
112.99,120.65,138.78,89.54,128.43,40
109.17,119.62,137.93,91.19,128.46,40
94.99,101.39,121.71,81.06,109.12,40
104.79,108.86,127.34,82.94,116.23,40
149.12,167.25,174.04,124.57,172.54,39
162.69,191.99,188.12,138.88,186.15,39
136.3,155.42,159.62,111.68,145.44,39
159.82,166.46,184.42,129.53,164.35,39
215.61,210.94,254.98,175.17,230.64,39
213.64,207.86,257.62,176.29,248.5,39
184.65,182.83,214.05,152.24,220.05,39
202.99,205.86,240.09,188.46,254.21,39
235.03,236.76,274.47,230.56,300.73,39
215.65,209.86,235.76,196.34,258.78,40
155.57,150.4,165.35,133.79,175.93,39
103.19,100.49,110.68,88.47,114.53,39
74.65,71.81,79.52,62.66,80.81,39
57.84,56.84,62.54,48.48,60.1,39
61.03,62.41,69.69,50.4,63.88,39
95.68,102.38,119.32,80.09,102.19,39
136.47,148.1,175.35,116.15,148.23,39
146.76,160.24,190.96,126.12,162.23,39
121.54,131.2,157.99,104.31,134.87,39
89.72,94.77,110.18,73.56,101.94,39
70.73,74.08,80.45,54.65,87.86,39
57.47,59.94,65.89,44.54,76.69,39
50.08,53.03,69.29,39.26,64.17,39
46.93,49.43,69.63,36.74,55,39
44.81,46.12,60.24,35.67,47.35,39
46.58,43.43,56.78,33.68,46.94,38
50.13,43.94,67.64,33.59,51.75,39
49.11,45.64,71.4,35.7,51.15,39
46.67,44.38,59.02,37.28,46.54,39
112.81,121.89,157.5,101.21,112.98,39
284.54,279.24,363.81,272.51,337.94,39
372.26,356.82,473.39,370.52,461.32,39
320.5,337.06,435.19,316.01,376.06,39
343.21,372.65,453.99,323.65,383.68,39
395.46,437.84,548.66,432.59,494.04,39
378.51,404.69,513.44,426.09,494.02,39
322.8,318.54,386.05,309.15,381.18,39
277.72,277.16,317.18,246.44,306.98,40
255.38,252.22,275.02,207.5,260.14,39
207.87,204.78,218.11,158.26,205.81,40
146.97,150.14,163.08,116.06,154.5,40
95.83,101.07,112.12,78.74,104.06,40
75.35,103.19,91.74,69.3,95.19,41
67.05,104.29,81.59,67.24,89.84,42
63.92,90.05,74.13,62.82,81.31,42
61.57,90.5,70.25,64.58,88.33,43
54.12,77.11,62.48,58.09,78.61,43
54.07,66.06,57.71,53.26,68.04,44
53.32,62.93,53.07,48.84,62.04,45
56.27,68.22,52.08,47.48,58.44,44
58.53,73.61,53,51.31,57.03,44
49.91,63.52,53.24,46.62,52.48,44
43.26,52.04,51.45,38.91,50.34,44
40.51,44.85,47.65,35.61,47.55,44
40.5,41.57,46.62,33.88,43.94,44
99.07,103.69,112.07,82.47,92.26,44
186.05,214.76,230.85,159.46,184.65,45
208.26,240.93,264.39,179.08,222.11,44
266.23,272.28,309.62,227.81,323.66,45
421.74,383.31,425.03,346,535.86,45
439.08,383.16,422.39,376.6,589,44
304.21,273.6,309.13,282.36,444.37,44
245.78,245.58,268.9,215.49,333.27,44
417.53,402.6,388.72,302.51,421.35,44
661.35,616.99,566.23,463.87,602.63,44
694.17,663.85,646.92,544.02,653.25,44
659.19,608.7,611.1,536.6,650.02,44
585.95,517.04,525.95,475.83,635.67,44
422.46,379.33,405.49,362.84,507.45,44
274.5,254.62,267.8,235.74,335.12,43
199.44,192.41,204.07,172.99,249.24,43
299.15,286.16,285.07,227.74,305.06,43
457.58,416.61,385.2,310.58,389.66,43
413.07,371.14,337.53,282.33,359.46,44
259.56,240.07,222.53,185.83,248.32,43
258.1,240.04,227.06,185.2,256.06,43
331.68,313.17,306.16,244.63,341.37,43
295.02,284.64,289.35,233.81,335.7,43
206.8,196.84,205.03,178.2,264.84,43
142.59,134.52,139.99,122.64,180.29,43
99.75,105.82,105.33,96.76,141.66,42
72.62,85.35,82.94,81.33,116.72,42
114.88,129.89,133.89,108.67,150.08,42
189.04,222.69,247.49,176,236.34,42
198.11,229.3,260.17,172.89,233.31,42
155.5,167.72,183.11,123.7,169.57,42
144.74,154.23,169.19,120.02,163.32,42
171.16,179.46,196.35,142.72,202.13,41
163.67,165.85,183.51,133.77,193.7,42
181.52,179.55,212.43,155.63,221.1,41
295.06,270.37,352.55,291.83,429.51,40
413.61,371.79,486.16,441.8,666.17,40
390.37,357.55,458.59,421.34,644.57,40
337.84,310.67,378.94,348.26,537.68,40
345.09,323.02,357.22,330.21,522.06,40
309.66,291.45,313.6,286.6,473.02,40
234.04,234.1,241.36,229.18,379.3,40
163.02,176.2,178.08,163.35,265.6,40
113.05,120.64,126.4,107.24,171.61,39
80.75,86.15,91.07,74.62,116.33,40
61.27,63.61,69.76,54.24,81.51,39
51.58,50.41,56.01,43.61,62.38,39
45.8,44.24,51.46,37.58,50.01,39
42.79,48.19,48.85,33.24,44.51,39
41.69,50.25,45.1,31.45,44.26,39
40.41,45.11,40.51,31.47,41.75,39
38.54,44.1,39.31,31.01,39.48,39
38.76,45.01,42.99,31,41.4,39
39.59,47.63,44.91,32.68,45.27,38
45.76,59.04,47.1,42.15,50.4,40
49.7,60.46,48.01,45.91,49.97,38
44.58,49.72,45.38,39.5,44.96,39
40.96,45.55,45.91,37.59,43.31,38
39.78,44.81,46.43,36.11,42.2,38
36.78,41.79,43.36,32.47,39.24,38
34.97,39.02,43.43,30.81,36.97,38
37.38,39.49,47.05,30.66,37.7,38
40.54,39.49,46.55,31.3,39.52,38
134.71,166.2,199.28,130.37,182.47,38
357.17,413.05,463.54,363.99,477.24,39
537.58,578.21,617.48,555.24,683.43,37
600.89,626.88,664.1,606.04,741.08,39
593.77,579.13,620.55,569.21,756.1,40
560.17,512.61,583.47,545.2,782.11,42
555.07,502.99,604.04,564.95,790.66,40
527.78,526.42,602.83,514.05,675.6,41
429.87,473.15,516.13,390.91,497.93,41
374.47,403.27,440.29,322.82,418.12,41
430.19,464.34,503.26,360.2,456.31,41
503.49,535.9,573.18,414.37,530.99,42
456.64,469.01,499.46,360.64,477.92,43
311.23,318.4,348.64,245.35,326.16,44
191.83,201.79,225.22,159.12,207.03,44
125.69,128.5,144.07,104.08,131.95,44
117.23,112.48,125.63,87.55,105.44,45
110.91,121.81,119.35,86.33,99.49,45
82.5,101.1,88.58,69.2,78.94,45
63.62,77.87,68.7,53.33,67.01,46
66.43,81.76,80.32,61.06,82.31,46
161.37,171.28,184.4,169.08,216.75,46
339.29,327.49,360.63,334.95,407.88,46
407.52,386.3,414.6,360.07,436.38,47
319.54,312.53,326.1,267.28,339.14,47
238,246.06,257.68,204.28,275.01,48
291.79,302.69,315.45,244.78,352.46,48
400.9,419.74,462.25,319.71,447.38,48
418.4,448.55,508.75,328.93,424.25,48
408.17,417.93,457.95,321.32,425.09,49
400.92,383.06,424.03,339.81,446.8,48
360.79,334.02,378.83,322.93,407.69,48
328.86,306.28,331.58,267.74,359.55,48
278.72,262.64,281.34,216.23,301.2,48
205.94,207.35,223.09,169.02,235.84,48
202.38,200.01,210.61,173.32,250.5,48
287.78,290.13,305.7,261.62,400.63,48
414.35,455.26,461.23,375.35,588.94,48
502.87,565.58,540.25,408.89,611.68,48
470.66,532.79,499.49,352.53,499.24,49
344.84,389.93,369.69,259.76,371.71,48
221.56,247.25,235.49,168.32,240.37,48
138.82,154.14,147.04,105.53,147.68,48
146.79,158.14,158.26,120.34,166.72,49
270.25,295.53,295.59,209.82,293.79,48
333.24,372.25,360.57,254.61,376.6,48
259.5,288.22,275.91,212.48,322.05,49
169.61,186.76,181.05,146.51,210.63,48
185.1,185.44,191.07,143.64,193.11,49
275.41,272.25,280.92,206.44,293.22,48
320.88,310.38,309.41,237.07,384.44,48
274.56,252.11,247.3,199.03,342.39,49
182.73,167.43,164.92,140.44,228.17,48
193.14,184.44,179.54,145.73,209.92,48
250.69,245.43,240,188.17,250.84,48
225.26,222.03,221.59,176.62,227.01,48
158.68,158.19,160.59,125.64,160.07,49
106,104.31,110.58,83.02,105.53,48
74.21,70.22,77.31,57.43,71.57,48
56.89,52.9,59.47,44.79,53.85,48
63.16,68.25,72.16,51.35,63.24,48
157.27,169.25,175.83,124.81,162.57,48
266.63,265.23,283.49,213.59,280.39,48
245.29,232.85,257.2,203.75,270.17,48
221.25,215.71,239.17,183.31,240.68,48
261.05,273.94,300.77,214.96,268.09,48
261.74,283.77,313.31,223.1,273.3,48
312.79,331.69,362.65,255.81,313.32,48
402.53,440.61,480.91,344.11,403.05,48
380.52,432.91,497.69,372.98,403.74,48
275.57,320.12,390.02,299.84,307.05,48
243.02,272.97,325.23,249.24,288.14,48
287.95,326.05,360.98,265.38,346.4,48
361.37,409.22,443.22,324.01,417.93,48
441.75,486.09,532.29,384.96,488.48,48
425.14,475.77,515.89,362.51,456.46,47
338.29,385.52,412.91,286.96,363.25,48
296.56,325.98,353.91,245.38,320.34,48
302.75,317.62,355.62,237.55,307.27,48
279.2,287.2,323.53,206.69,269.61,48
241.57,239.06,268.77,190.1,254.5,48
256.84,244.29,267.92,215.63,306.37,48
281.54,267.1,280.87,222.98,338.95,48
332.92,302.19,301.49,214.38,337.54,48
437.66,391.75,364.61,260.1,394.42,48
508.11,479.12,463.76,364.28,494.62,48
507.34,506.32,527.23,403.11,510.82,49
424.7,436.6,464.25,336.12,415.52,48
287.39,293.83,313.52,230.16,284.03,48
176.76,175.58,186.33,137.09,173.57,48
115.44,111.71,117.33,87.32,109.95,48
81.76,78.38,81.55,63.26,76.27,49
64.66,60.03,63.36,49.27,59.88,48
53.35,49.74,52.91,41.97,52.53,48
46.01,43.65,47.21,37.44,46.54,48
43.14,40.71,44.96,34.36,42.22,48
40.92,38.94,43.31,34.43,41.4,49
39.05,38.01,41.73,34.22,41.45,48
90.42,95.86,98.51,71.65,109.6,48
171.5,176.01,177.63,140.9,207.09,48
194.45,194.89,207.93,174.42,245.77,48
239.18,248.49,295.46,228.25,315.93,48
281.41,292,354.76,266.86,373.1,48
224.56,230.33,282.68,210.75,301.81,48
204.45,217.02,264.67,187.68,262.46,48
316.35,348.73,396.31,272.22,363.36,48
447.19,474.13,521.67,360.57,458.81,48
495.15,493.43,530.67,366.75,477.55,48
409.73,400.23,418.47,290.61,392.42,49
264.28,260.99,271.7,193.02,259.06,49
172.58,173.5,187.46,132.77,176.08,49
194.54,217.01,266.85,180.93,214.05,50
249.74,289.44,372.82,233.32,285.74,50
211.86,237.83,303.34,181.05,239.25,50
231.53,235.04,279.27,213.78,284.79,51
